periode_data,periode_pemantauan,bulan_sampling,wilayah,kecamatan,jenis_lokasi,lokasi_sampling,latitude,longitude,kelompok_parameter,parameter,baku_mutu,hasil_pengukuran,kondisi
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Pusat,Kemayoran,Sumur,Kebon Kosong,-6.1534,106.8581,,Air Raksa,N/A,0.0001,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Selatan,Pancoran,Sumur,Kalibata,-6.2603,106.8471,,Kadmium,N/A,0.0004,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Kembangan,Sumur,Joglo,-6.220284,106.735469,,Timbal,N/A,0.0015,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Kembangan,Sumur,Joglo,-6.220284,106.735469,,IP,N/A,7.3,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Kembangan,Sumur,Joglo,-6.220284,106.735469,,Status,N/A,sedang,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Kembangan,Sumur,Joglo 235,-6.22225806,106.7431017,,Escherichia coli,0,0,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Kembangan,Sumur,Joglo 235,-6.22225806,106.7431017,,Total Coliform,0,1030,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Kembangan,Sumur,Joglo 235,-6.22225806,106.7431017,,Temperatur,N/A,29.5,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Kembangan,Sumur,Joglo 235,-6.22225806,106.7431017,,Total Dissolve Solid,300,231.5,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Kembangan,Sumur,Joglo 235,-6.22225806,106.7431017,,Kekeruhan,3,4.58,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Kembangan,Sumur,Joglo 235,-6.22225806,106.7431017,,Warna,10,1.24,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Kembangan,Sumur,Joglo 235,-6.22225806,106.7431017,,pH,N/A,7.045,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Kembangan,Sumur,Joglo 235,-6.22225806,106.7431017,,Nitrat (sebagai NO3) (terlarut),20,1.18,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Selatan,Kebayoran Baru,Sumur,Melawai,-6.248401,106.802787,,Nitrit (sebagai NO2) (terlarut),3,0.001,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Kembangan,Sumur,Joglo 235,-6.22225806,106.7431017,,Kromium valensi 6 (Cr6+) (terlarut),0.01,0.001,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Kembangan,Sumur,Joglo 235,-6.22225806,106.7431017,,Besi (Fe) (terlarut),0.2,0.0057,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Kembangan,Sumur,Joglo 235,-6.22225806,106.7431017,,Mangan (Mn) terlarut,0.1,0.063,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Kembangan,Sumur,Joglo 235,-6.22225806,106.7431017,,Salinitas,N/A,0.02,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Kembangan,Sumur,Joglo 235,-6.22225806,106.7431017,,Oksigen terlarut (DO),4,4.05,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Kembangan,Sumur,Joglo 235,-6.22225806,106.7431017,,Daya Hantar Listrik,N/A,344.5,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Kembangan,Sumur,Joglo 235,-6.22225806,106.7431017,,ORP*,N/A,-3,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Kembangan,Sumur,Joglo 235,-6.22225806,106.7431017,,Deterjen,0.05,0.0016,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Kembangan,Sumur,Joglo 235,-6.22225806,106.7431017,,Zat Organik (KMnO4),10,1.29,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Timur,Matraman,Sumur,Kebon Manggis,-6.205609,106.855774,,Air Raksa,N/A,0.0001,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Kalideres,Sumur,Kalideres,-6.143781,106.692015,,Kadmium,N/A,0.0004,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Kembangan,Sumur,Joglo 235,-6.22225806,106.7431017,,Timbal,N/A,0.0015,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Kembangan,Sumur,Joglo 235,-6.22225806,106.7431017,,IP,N/A,11.4,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Kembangan,Sumur,Joglo 235,-6.22225806,106.7431017,,Status,N/A,berat,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Pusat,Johar Baru,Sumur,Johar Baru,-6.183416667,106.856611,,Escherichia coli,0,0,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Pusat,Johar Baru,Sumur,Johar Baru,-6.183416667,106.856611,,Total Coliform,0,33,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Pusat,Johar Baru,Sumur,Johar Baru,-6.183416667,106.856611,,Temperatur,N/A,28.85,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Pusat,Johar Baru,Sumur,Johar Baru,-6.183416667,106.856611,,Total Dissolve Solid,300,290,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Pusat,Johar Baru,Sumur,Johar Baru,-6.183416667,106.856611,,Kekeruhan,3,0.03,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Pusat,Johar Baru,Sumur,Johar Baru,-6.183416667,106.856611,,Warna,10,1.38,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Pusat,Johar Baru,Sumur,Johar Baru,-6.183416667,106.856611,,pH,N/A,6.69,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Pusat,Johar Baru,Sumur,Johar Baru,-6.183416667,106.856611,,Nitrat (sebagai NO3) (terlarut),20,34.9,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Selatan,Pancoran,Sumur,Pengadegan,-6.2509,106.8612,,Nitrit (sebagai NO2) (terlarut),3,0.001,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Pusat,Johar Baru,Sumur,Johar Baru,-6.183416667,106.856611,,Kromium valensi 6 (Cr6+) (terlarut),0.01,0.001,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Pusat,Johar Baru,Sumur,Johar Baru,-6.183416667,106.856611,,Besi (Fe) (terlarut),0.2,0.0057,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Pusat,Johar Baru,Sumur,Johar Baru,-6.183416667,106.856611,,Mangan (Mn) terlarut,0.1,0.41,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Pusat,Johar Baru,Sumur,Johar Baru,-6.183416667,106.856611,,Salinitas,N/A,0.02,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Pusat,Johar Baru,Sumur,Johar Baru,-6.183416667,106.856611,,Oksigen terlarut (DO),4,6.65,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Pusat,Johar Baru,Sumur,Johar Baru,-6.183416667,106.856611,,Daya Hantar Listrik,N/A,410,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Pusat,Johar Baru,Sumur,Johar Baru,-6.183416667,106.856611,,ORP*,N/A,26.5,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Pusat,Johar Baru,Sumur,Johar Baru,-6.183416667,106.856611,,Deterjen,0.05,0.0016,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Pusat,Johar Baru,Sumur,Johar Baru,-6.183416667,106.856611,,Zat Organik (KMnO4),10,2.11,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Pusat,Tanah Abang,Sumur,Kebon Melati,-6.191241833,106.8127378,,Air Raksa,N/A,0.0001,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Timur,Pasar Rebo,Sumur,Kalisari,-6.337222222,106.8558333,,Kadmium,N/A,0.0004,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Pusat,Johar Baru,Sumur,Johar Baru,-6.183416667,106.856611,,Timbal,N/A,0.0015,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Pusat,Johar Baru,Sumur,Johar Baru,-6.183416667,106.856611,,IP,N/A,6.2,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Pusat,Johar Baru,Sumur,Johar Baru,-6.183416667,106.856611,,Status,N/A,sedang,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Utara,Cilincing,Sumur,Kali Baru,-6.099442,106.933804,,Escherichia coli,0,0,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Utara,Cilincing,Sumur,Kali Baru,-6.099442,106.933804,,Total Coliform,0,180,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Utara,Cilincing,Sumur,Kali Baru,-6.099442,106.933804,,Temperatur,N/A,29.25,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Utara,Cilincing,Sumur,Kali Baru,-6.099442,106.933804,,Total Dissolve Solid,300,665,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Utara,Cilincing,Sumur,Kali Baru,-6.099442,106.933804,,Kekeruhan,3,9.25,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Utara,Cilincing,Sumur,Kali Baru,-6.099442,106.933804,,Warna,10,13.8,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Utara,Cilincing,Sumur,Kali Baru,-6.099442,106.933804,,pH,N/A,7.88,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Utara,Cilincing,Sumur,Kali Baru,-6.099442,106.933804,,Nitrat (sebagai NO3) (terlarut),20,5.17,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Pusat,Cempaka Putih,Sumur,Rawa Sari,-6.1902,106.8708694,,Nitrit (sebagai NO2) (terlarut),3,0.001,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Utara,Cilincing,Sumur,Kali Baru,-6.099442,106.933804,,Kromium valensi 6 (Cr6+) (terlarut),0.01,0.001,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Utara,Cilincing,Sumur,Kali Baru,-6.099442,106.933804,,Besi (Fe) (terlarut),0.2,0.0057,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Utara,Cilincing,Sumur,Kali Baru,-6.099442,106.933804,,Mangan (Mn) terlarut,0.1,0.82,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Utara,Cilincing,Sumur,Kali Baru,-6.099442,106.933804,,Salinitas,N/A,0.05,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Utara,Cilincing,Sumur,Kali Baru,-6.099442,106.933804,,Oksigen terlarut (DO),4,5.85,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Utara,Cilincing,Sumur,Kali Baru,-6.099442,106.933804,,Daya Hantar Listrik,N/A,920,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Utara,Cilincing,Sumur,Kali Baru,-6.099442,106.933804,,ORP*,N/A,-36.5,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Utara,Cilincing,Sumur,Kali Baru,-6.099442,106.933804,,Deterjen,0.05,0.0016,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Utara,Cilincing,Sumur,Kali Baru,-6.099442,106.933804,,Zat Organik (KMnO4),10,0.74,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Timur,Makasar,Sumur,Kebon Pala,-6.2577,106.8792,,Air Raksa,N/A,0.0001,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Kalideres,Sumur,Kamal,-6.104478,106.706256,,Kadmium,N/A,0.0004,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Utara,Cilincing,Sumur,Kali Baru,-6.099442,106.933804,,Timbal,N/A,0.0015,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Utara,Cilincing,Sumur,Kali Baru,-6.099442,106.933804,,IP,N/A,8.8,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Utara,Cilincing,Sumur,Kali Baru,-6.099442,106.933804,,Status,N/A,sedang,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Tambora,Sumur,Kalianyar,-6.156080556,106.7992528,,Escherichia coli,0,0,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Tambora,Sumur,Kalianyar,-6.156080556,106.7992528,,Total Coliform,0,81,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Tambora,Sumur,Kalianyar,-6.156080556,106.7992528,,Temperatur,N/A,31.05,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Tambora,Sumur,Kalianyar,-6.156080556,106.7992528,,Total Dissolve Solid,300,840,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Tambora,Sumur,Kalianyar,-6.156080556,106.7992528,,Kekeruhan,3,6.85,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Tambora,Sumur,Kalianyar,-6.156080556,106.7992528,,Warna,10,0.95,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Tambora,Sumur,Kalianyar,-6.156080556,106.7992528,,pH,N/A,7.55,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Tambora,Sumur,Kalianyar,-6.156080556,106.7992528,,Nitrat (sebagai NO3) (terlarut),20,32.3,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Kalideres,Sumur,Tegal Alur,-6.1184,106.7197,,Nitrit (sebagai NO2) (terlarut),3,0.001,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Tambora,Sumur,Kalianyar,-6.156080556,106.7992528,,Kromium valensi 6 (Cr6+) (terlarut),0.01,0.001,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Tambora,Sumur,Kalianyar,-6.156080556,106.7992528,,Besi (Fe) (terlarut),0.2,0.0057,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Tambora,Sumur,Kalianyar,-6.156080556,106.7992528,,Mangan (Mn) terlarut,0.1,0.0066,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Tambora,Sumur,Kalianyar,-6.156080556,106.7992528,,Salinitas,N/A,0.06,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Tambora,Sumur,Kalianyar,-6.156080556,106.7992528,,Oksigen terlarut (DO),4,5.45,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Tambora,Sumur,Kalianyar,-6.156080556,106.7992528,,Daya Hantar Listrik,N/A,1185,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Tambora,Sumur,Kalianyar,-6.156080556,106.7992528,,ORP*,N/A,-19,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Tambora,Sumur,Kalianyar,-6.156080556,106.7992528,,Deterjen,0.05,0.0016,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Tambora,Sumur,Kalianyar,-6.156080556,106.7992528,,Zat Organik (KMnO4),10,2.08,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Pusat,Menteng,Sumur,Kebon Sirih,-6.185978,106.828091,,Air Raksa,N/A,0.0001,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Utara,Penjaringan,Sumur,Kamal Muara,-6.09798,106.714268,,Kadmium,N/A,0.0004,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Tambora,Sumur,Kalianyar,-6.156080556,106.7992528,,Timbal,N/A,0.0015,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Tambora,Sumur,Kalianyar,-6.156080556,106.7992528,,IP,N/A,7.5,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Tambora,Sumur,Kalianyar,-6.156080556,106.7992528,,Status,N/A,sedang,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Selatan,Pancoran,Sumur,Kalibata,-6.2603,106.8471,,Escherichia coli,0,0,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Selatan,Pancoran,Sumur,Kalibata,-6.2603,106.8471,,Total Coliform,0,38,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Selatan,Pancoran,Sumur,Kalibata,-6.2603,106.8471,,Temperatur,N/A,29.35,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Selatan,Pancoran,Sumur,Kalibata,-6.2603,106.8471,,Total Dissolve Solid,300,280,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Selatan,Pancoran,Sumur,Kalibata,-6.2603,106.8471,,Kekeruhan,3,21.53,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Selatan,Pancoran,Sumur,Kalibata,-6.2603,106.8471,,Warna,10,4.48,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Selatan,Pancoran,Sumur,Kalibata,-6.2603,106.8471,,pH,N/A,7.13,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Selatan,Pancoran,Sumur,Kalibata,-6.2603,106.8471,,Nitrat (sebagai NO3) (terlarut),20,1.67,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Timur,Cipayung,Sumur,Lubang Buaya,-6.289166667,106.9038889,,Nitrit (sebagai NO2) (terlarut),3,0.0011,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Selatan,Pancoran,Sumur,Kalibata,-6.2603,106.8471,,Kromium valensi 6 (Cr6+) (terlarut),0.01,0.001,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Selatan,Pancoran,Sumur,Kalibata,-6.2603,106.8471,,Besi (Fe) (terlarut),0.2,0.0057,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Selatan,Pancoran,Sumur,Kalibata,-6.2603,106.8471,,Mangan (Mn) terlarut,0.1,0.81,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Selatan,Pancoran,Sumur,Kalibata,-6.2603,106.8471,,Salinitas,N/A,0.02,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Selatan,Pancoran,Sumur,Kalibata,-6.2603,106.8471,,Oksigen terlarut (DO),4,4.15,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Selatan,Pancoran,Sumur,Kalibata,-6.2603,106.8471,,Daya Hantar Listrik,N/A,417.5,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Selatan,Pancoran,Sumur,Kalibata,-6.2603,106.8471,,ORP*,N/A,-2.5,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Selatan,Pancoran,Sumur,Kalibata,-6.2603,106.8471,,Deterjen,0.05,0.0016,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Selatan,Pancoran,Sumur,Kalibata,-6.2603,106.8471,,Zat Organik (KMnO4),10,1.6,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Pusat,Kemayoran,Sumur,Kemayoran,-6.167777778,106.8436111,,Air Raksa,N/A,0.0001,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Pusat,Tanah Abang,Sumur,Kampung Bali,-6.183333333,106.8169444,,Kadmium,N/A,0.0004,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Selatan,Pancoran,Sumur,Kalibata,-6.2603,106.8471,,Timbal,N/A,0.0015,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Selatan,Pancoran,Sumur,Kalibata,-6.2603,106.8471,,IP,N/A,6.4,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Selatan,Pancoran,Sumur,Kalibata,-6.2603,106.8471,,Status,N/A,sedang,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Kalideres,Sumur,Kalideres,-6.143781,106.692015,,Escherichia coli,0,0,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Kalideres,Sumur,Kalideres,-6.143781,106.692015,,Total Coliform,0,77,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Kalideres,Sumur,Kalideres,-6.143781,106.692015,,Temperatur,N/A,29.9,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Kalideres,Sumur,Kalideres,-6.143781,106.692015,,Total Dissolve Solid,300,625.5,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Kalideres,Sumur,Kalideres,-6.143781,106.692015,,Kekeruhan,3,7.255,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Kalideres,Sumur,Kalideres,-6.143781,106.692015,,Warna,10,3.08,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Kalideres,Sumur,Kalideres,-6.143781,106.692015,,pH,N/A,7.21,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Kalideres,Sumur,Kalideres,-6.143781,106.692015,,Nitrat (sebagai NO3) (terlarut),20,5.56,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Selatan,Pasar Minggu,Sumur,Pejaten Timur,-6.294364,106.845185,,Nitrit (sebagai NO2) (terlarut),3,0.0011,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Kalideres,Sumur,Kalideres,-6.143781,106.692015,,Kromium valensi 6 (Cr6+) (terlarut),0.01,0.001,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Kalideres,Sumur,Kalideres,-6.143781,106.692015,,Besi (Fe) (terlarut),0.2,0.0057,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Kalideres,Sumur,Kalideres,-6.143781,106.692015,,Mangan (Mn) terlarut,0.1,0.46,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Kalideres,Sumur,Kalideres,-6.143781,106.692015,,Salinitas,N/A,0.06,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Kalideres,Sumur,Kalideres,-6.143781,106.692015,,Oksigen terlarut (DO),4,5.45,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Kalideres,Sumur,Kalideres,-6.143781,106.692015,,Daya Hantar Listrik,N/A,933.5,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Kalideres,Sumur,Kalideres,-6.143781,106.692015,,ORP*,N/A,-3,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Kalideres,Sumur,Kalideres,-6.143781,106.692015,,Deterjen,0.05,0.0016,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Kalideres,Sumur,Kalideres,-6.143781,106.692015,,Zat Organik (KMnO4),10,6.05,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Barat,Kembangan,Sumur,Kembangan Utara,-6.179174,106.735213,,Air Raksa,N/A,0.0001,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Timur,Jatinegara,Sumur,Kampung Melayu,-6.214519,106.859745,,Kadmium,N/A,0.0004,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Kalideres,Sumur,Kalideres,-6.143781,106.692015,,Timbal,N/A,0.0015,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Kalideres,Sumur,Kalideres,-6.143781,106.692015,,IP,N/A,7.5,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Kalideres,Sumur,Kalideres,-6.143781,106.692015,,Status,N/A,sedang,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Timur,Pasar Rebo,Sumur,Kalisari,-6.337222222,106.8558333,,Escherichia coli,0,0,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Timur,Pasar Rebo,Sumur,Kalisari,-6.337222222,106.8558333,,Total Coliform,0,71,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Timur,Pasar Rebo,Sumur,Kalisari,-6.337222222,106.8558333,,Temperatur,N/A,30.4,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Timur,Pasar Rebo,Sumur,Kalisari,-6.337222222,106.8558333,,Total Dissolve Solid,300,119.55,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Timur,Pasar Rebo,Sumur,Kalisari,-6.337222222,106.8558333,,Kekeruhan,3,0.02,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Timur,Pasar Rebo,Sumur,Kalisari,-6.337222222,106.8558333,,Warna,10,1.01,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Timur,Pasar Rebo,Sumur,Kalisari,-6.337222222,106.8558333,,pH,N/A,6.79,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Timur,Pasar Rebo,Sumur,Kalisari,-6.337222222,106.8558333,,Nitrat (sebagai NO3) (terlarut),20,43.6,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Utara,Tanjung Priok,Sumur,Sunter Jaya,-6.154578,106.85944,,Nitrit (sebagai NO2) (terlarut),3,0.0011,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Timur,Pasar Rebo,Sumur,Kalisari,-6.337222222,106.8558333,,Kromium valensi 6 (Cr6+) (terlarut),0.01,0.001,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Timur,Pasar Rebo,Sumur,Kalisari,-6.337222222,106.8558333,,Besi (Fe) (terlarut),0.2,0.0057,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Timur,Pasar Rebo,Sumur,Kalisari,-6.337222222,106.8558333,,Mangan (Mn) terlarut,0.1,0.09,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Timur,Pasar Rebo,Sumur,Kalisari,-6.337222222,106.8558333,,Salinitas,N/A,0.01,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Timur,Pasar Rebo,Sumur,Kalisari,-6.337222222,106.8558333,,Oksigen terlarut (DO),4,6.2,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Timur,Pasar Rebo,Sumur,Kalisari,-6.337222222,106.8558333,,Daya Hantar Listrik,N/A,181.5,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Timur,Pasar Rebo,Sumur,Kalisari,-6.337222222,106.8558333,,ORP*,N/A,8,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Timur,Pasar Rebo,Sumur,Kalisari,-6.337222222,106.8558333,,Deterjen,0.05,0.0016,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Timur,Pasar Rebo,Sumur,Kalisari,-6.337222222,106.8558333,,Zat Organik (KMnO4),10,2.66,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Pusat,Senen,Sumur,Kenari,-6.190638889,106.8464694,,Air Raksa,N/A,0.0001,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Pusat,Johar Baru,Sumur,Kampung Rawa,-6.180313889,106.8587278,,Kadmium,N/A,0.0004,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Timur,Pasar Rebo,Sumur,Kalisari,-6.337222222,106.8558333,,Timbal,N/A,0.0015,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Timur,Pasar Rebo,Sumur,Kalisari,-6.337222222,106.8558333,,IP,N/A,7.3,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Timur,Pasar Rebo,Sumur,Kalisari,-6.337222222,106.8558333,,Status,N/A,sedang,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Kalideres,Sumur,Kamal,-6.104478,106.706256,,Escherichia coli,0,0,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Kalideres,Sumur,Kamal,-6.104478,106.706256,,Total Coliform,0,116,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Kalideres,Sumur,Kamal,-6.104478,106.706256,,Temperatur,N/A,28.1,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Kalideres,Sumur,Kamal,-6.104478,106.706256,,Total Dissolve Solid,300,1940,
